symbol,name,fiscal_year,current_price,analyst_tp,analyst_low,analyst_high,consensus,last_updated,price,eps,pe,roe,bvps,debt_assets,ocfps,fcfps,revps,divps
PCG,PG&E Corporation,2025,16.45,22.84,19.0,28.0,Buy,2026-05-30T12:35:17.805760+00:00,17.0,1.18,14.41,5.5,14.5,0.63,4.5,1.3,18.0,0.1
PEP,PepsiCo,2015,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,100.7,3.67,27.44,37.0,9.0,0.55,9.8,7.0,48.0,2.79
PEP,PepsiCo,2016,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,104.8,4.36,24.04,52.0,8.5,0.58,10.0,7.2,46.5,3.01
PEP,PepsiCo,2017,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,121.8,3.38,36.04,54.0,6.0,0.62,10.0,7.5,48.0,3.17
PEP,PepsiCo,2018,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,121.4,8.78,13.83,161.0,4.0,0.66,11.0,8.5,50.0,3.59
PEP,PepsiCo,2019,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,137.5,7.49,18.36,113.0,5.0,0.68,10.5,7.8,53.0,3.82
PEP,PepsiCo,2020,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,143.0,5.52,25.91,64.0,6.5,0.7,11.5,8.5,53.5,4.09
PEP,PepsiCo,2021,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,155.0,7.79,19.9,75.0,8.0,0.72,11.8,9.0,56.0,4.25
PEP,PepsiCo,2022,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,180.4,6.79,26.57,54.5,9.5,0.74,12.5,9.8,62.0,4.53
PEP,PepsiCo,2023,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,170.5,6.56,25.99,49.0,10.5,0.74,13.0,10.0,64.0,4.97
PEP,PepsiCo,2024,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,171.5,6.95,24.68,51.5,13.5,0.73,12.5,9.5,64.5,5.06
PEP,PepsiCo,2025,149.5,172.0,130.0,210.0,Buy,2026-05-30T12:35:17.805760+00:00,155.0,6.0,25.83,43.0,14.0,0.74,12.0,9.5,66.0,5.31
PFE,Pfizer,2015,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,32.1,1.11,28.92,12.0,9.0,0.34,2.8,2.0,7.7,1.12
PFE,Pfizer,2016,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,32.2,1.17,27.52,13.0,9.0,0.34,3.0,2.2,7.7,1.2
PFE,Pfizer,2017,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,36.2,2.65,13.66,33.0,7.5,0.4,3.8,2.9,8.1,1.28
PFE,Pfizer,2018,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,43.7,3.0,14.57,37.0,8.0,0.42,3.9,3.0,11.0,1.36
PFE,Pfizer,2019,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,39.2,2.87,13.66,28.5,8.5,0.42,3.5,2.7,11.6,1.44
PFE,Pfizer,2020,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,36.8,1.71,21.52,16.0,9.5,0.42,3.1,2.3,9.3,1.52
PFE,Pfizer,2021,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,59.1,4.42,13.37,37.0,10.5,0.4,6.0,5.0,13.5,1.56
PFE,Pfizer,2022,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,51.0,4.33,11.78,34.0,12.0,0.45,6.5,5.3,22.0,1.64
PFE,Pfizer,2023,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,28.8,0.37,77.84,2.5,13.5,0.5,3.3,1.8,14.0,1.65
PFE,Pfizer,2024,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,25.4,1.41,18.01,10.5,12.5,0.52,3.1,1.8,11.0,1.68
PFE,Pfizer,2025,25.29,29.0,20.0,40.0,Hold,2026-05-30T12:35:17.805760+00:00,27.0,1.36,19.85,10.0,13.0,0.53,3.0,2.0,10.8,1.68
PG,Procter & Gamble,2015,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,72.7,3.67,19.81,18.0,19.0,0.34,6.3,5.0,36.5,2.59
PG,Procter & Gamble,2016,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,83.7,3.69,22.68,18.5,19.5,0.38,6.5,5.2,33.5,2.66
PG,Procter & Gamble,2017,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,89.7,5.59,16.05,27.5,18.0,0.42,6.1,4.8,32.5,2.7
PG,Procter & Gamble,2018,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,93.2,4.22,22.09,20.0,17.5,0.46,6.8,5.3,33.0,2.87
PG,Procter & Gamble,2019,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,121.5,4.52,26.88,21.5,18.5,0.47,7.2,5.8,34.5,2.9
PG,Procter & Gamble,2020,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,124.2,5.12,24.26,26.0,20.0,0.47,8.1,6.6,35.0,3.03
PG,Procter & Gamble,2021,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,137.1,5.66,24.22,31.0,17.0,0.49,8.5,7.0,36.5,3.24
PG,Procter & Gamble,2022,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,139.5,5.81,24.01,35.5,15.5,0.52,8.8,7.2,39.0,3.48
PG,Procter & Gamble,2023,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,149.1,5.9,25.27,37.0,14.5,0.54,9.5,7.8,40.5,3.63
PG,Procter & Gamble,2024,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,164.6,6.02,27.34,38.5,14.0,0.55,9.8,8.1,40.0,3.95
PG,Procter & Gamble,2025,163.5,163.62,130.0,200.0,Buy,2026-05-30T12:35:17.805760+00:00,165.0,6.51,25.35,40.0,14.5,0.56,10.3,8.5,40.5,4.16
PLD,Prologis,2015,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,40.5,0.4,101.25,2.0,18.0,0.38,1.8,0.8,5.5,1.28
PLD,Prologis,2016,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,46.0,0.93,49.46,4.0,18.5,0.38,2.0,1.0,5.8,1.52
PLD,Prologis,2017,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,63.0,1.02,61.76,4.0,20.0,0.38,2.4,1.4,6.2,1.68
PLD,Prologis,2018,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,60.0,1.49,40.27,5.0,24.0,0.38,2.8,1.8,6.5,1.84
PLD,Prologis,2019,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,89.0,1.94,45.88,6.0,27.0,0.38,3.2,2.2,7.2,2.12
PLD,Prologis,2020,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,99.0,1.74,56.9,5.0,30.0,0.4,3.0,2.0,7.4,2.32
PLD,Prologis,2021,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,153.0,3.93,38.93,10.5,35.0,0.37,4.0,3.0,8.0,2.76
PLD,Prologis,2022,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,107.0,4.25,25.18,10.5,38.0,0.36,4.8,3.5,9.2,3.12
PLD,Prologis,2023,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,124.0,3.29,37.69,8.0,40.0,0.36,5.0,3.8,9.8,3.48
PLD,Prologis,2024,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,119.0,4.01,29.68,9.5,42.0,0.35,5.6,4.2,10.4,3.84
PLD,Prologis,2025,141.51,147.9,118.0,162.0,Buy,2026-05-30T12:35:17.805760+00:00,130.0,3.56,36.52,8.5,43.0,0.35,5.8,4.4,11.0,4.04
PM,Philip Morris Int,2015,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,87.0,4.42,19.68,,-9.5,0.8,5.5,4.8,23.5,4.0
PM,Philip Morris Int,2016,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,92.0,4.54,20.26,,-12.0,0.82,5.6,4.9,22.5,4.08
PM,Philip Morris Int,2017,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,106.8,5.13,20.82,,-14.5,0.85,6.0,5.2,23.0,4.22
PM,Philip Morris Int,2018,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,86.5,5.42,15.96,,-16.0,0.9,6.5,5.7,24.5,4.49
PM,Philip Morris Int,2019,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,85.1,4.61,18.46,,-18.0,0.94,7.0,6.2,23.0,4.62
PM,Philip Morris Int,2020,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,87.5,5.16,16.96,,-18.5,0.96,7.8,7.0,23.0,4.68
PM,Philip Morris Int,2021,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,97.0,5.74,16.9,,-16.0,0.94,8.5,7.5,24.5,4.8
PM,Philip Morris Int,2022,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,100.5,5.81,17.3,,-14.0,0.96,8.2,7.2,28.5,5.0
PM,Philip Morris Int,2023,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,98.0,5.54,17.69,,-12.5,0.96,8.8,7.7,30.5,5.1
PM,Philip Morris Int,2024,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,93.5,4.52,20.69,,-14.0,0.97,9.5,8.2,32.5,5.4
PM,Philip Morris Int,2025,189.58,200.0,160.0,240.0,Buy,2026-05-30T12:35:17.805760+00:00,175.0,7.26,24.1,,-10.5,0.96,11.0,9.5,34.5,5.69
POWR,iShares U.S. Power Infrastructure ETF,2019,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,38.0,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2020,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,35.5,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2021,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,44.2,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2022,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,40.1,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2023,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,47.8,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2024,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,48.4,,,,,,,,,
POWR,iShares U.S. Power Infrastructure ETF,2025,56.2,,,,Diversified ETF,2026-05-30T12:35:17.805760+00:00,56.2,,,,,,,,,
PSA,Public Storage,2015,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,211.0,8.5,24.82,26.0,26.0,0.36,13.0,10.5,33.0,5.4
PSA,Public Storage,2016,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,218.0,7.0,31.14,20.0,28.0,0.36,13.5,11.0,36.0,7.3
PSA,Public Storage,2017,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,214.0,7.8,27.44,22.0,30.0,0.4,14.0,11.5,38.0,8.0
PSA,Public Storage,2018,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,196.0,8.5,23.06,24.0,32.0,0.44,15.0,12.0,40.0,8.0
PSA,Public Storage,2019,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,231.0,8.9,25.96,26.0,34.0,0.44,15.5,12.5,43.0,8.0
PSA,Public Storage,2020,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,246.0,9.8,25.1,26.0,36.0,0.44,16.5,13.5,45.0,8.0
PSA,Public Storage,2021,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,350.0,16.9,20.71,42.0,38.0,0.44,19.0,16.0,52.0,8.0
PSA,Public Storage,2022,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,307.0,14.5,21.17,34.0,40.0,0.46,19.0,16.0,58.0,9.0
PSA,Public Storage,2023,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,270.0,11.24,24.02,26.0,42.0,0.48,17.5,15.0,62.0,12.0
PSA,Public Storage,2024,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,316.0,10.18,31.04,23.0,44.0,0.48,17.0,14.5,66.0,12.0
PSA,Public Storage,2025,266.0,334.0,283.0,422.0,Buy,2026-05-30T12:35:17.805760+00:00,303.0,9.02,33.59,21.0,46.0,0.48,17.0,14.0,70.0,12.0
PSX,Phillips 66,2015,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,86.5,6.07,14.25,22.0,26.0,0.36,8.0,5.5,382.0,2.45
PSX,Phillips 66,2016,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,86.9,6.42,13.54,22.0,27.5,0.38,7.5,5.0,305.0,2.65
PSX,Phillips 66,2017,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,91.4,7.03,13.0,23.5,28.5,0.38,8.5,6.0,334.0,2.8
PSX,Phillips 66,2018,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,84.5,12.83,6.59,40.0,32.0,0.4,10.5,8.0,422.0,3.2
PSX,Phillips 66,2019,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,99.2,8.78,11.3,27.5,32.5,0.42,9.0,6.5,414.0,3.6
PSX,Phillips 66,2020,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,71.6,-1.33,-53.83,,28.5,0.48,2.5,0.5,270.0,3.6
PSX,Phillips 66,2021,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,107.0,6.89,15.53,22.0,29.5,0.48,8.5,5.5,436.0,3.68
PSX,Phillips 66,2022,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,106.0,8.81,12.03,25.5,34.5,0.46,12.0,9.0,573.0,4.0
PSX,Phillips 66,2023,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,114.0,11.57,9.85,32.0,35.0,0.48,10.0,7.5,507.0,4.32
PSX,Phillips 66,2024,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,99.0,4.99,19.84,13.0,37.0,0.5,8.0,5.5,430.0,4.6
PSX,Phillips 66,2025,176.2,165.63,120.0,212.0,Buy,2026-05-30T12:35:17.805760+00:00,162.0,10.79,15.01,26.0,40.0,0.52,9.0,6.0,397.0,5.0
PWR,Quanta Services,2019,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,44.5,3.56,12.5,,,,5.6,4.8,11.4,0.08
PWR,Quanta Services,2020,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,72.0,3.29,21.88,,,,4.8,3.8,11.2,0.08
PWR,Quanta Services,2021,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,108.0,4.47,24.16,,,,6.8,5.6,17.1,0.08
PWR,Quanta Services,2022,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,120.0,5.12,23.44,,,,7.2,5.8,20.6,0.08
PWR,Quanta Services,2023,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,181.0,7.37,24.56,,,,9.4,7.4,23.8,0.09
PWR,Quanta Services,2024,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,326.9,8.4,38.92,,,,10.6,8.6,26.2,0.4
PWR,Quanta Services,2025,742.0,800.0,600.0,900.0,Strong Buy,2026-05-30T12:35:17.805760+00:00,742.0,11.2,66.25,,,,13.8,11.2,30.0,0.44
PXD,Pioneer Natural Resources,2015,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,122.0,2.15,56.74,5.0,40.0,0.24,7.0,0.5,60.0,0.08
PXD,Pioneer Natural Resources,2016,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,162.0,0.41,395.12,1.0,39.5,0.26,5.5,-1.0,42.5,0.08
PXD,Pioneer Natural Resources,2017,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,192.0,2.34,82.05,4.5,41.0,0.26,8.0,1.5,57.5,0.08
PXD,Pioneer Natural Resources,2018,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,153.0,5.69,26.89,9.0,46.0,0.24,13.0,6.0,87.5,0.08
PXD,Pioneer Natural Resources,2019,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,155.0,6.08,25.49,9.5,49.0,0.26,12.5,5.0,80.0,0.22
PXD,Pioneer Natural Resources,2020,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,106.0,-5.76,-18.4,,44.0,0.3,5.5,-2.0,44.5,0.55
PXD,Pioneer Natural Resources,2021,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,185.0,11.87,15.59,17.0,52.0,0.28,17.0,8.5,101.0,1.6
PXD,Pioneer Natural Resources,2022,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,256.0,33.04,7.75,38.0,77.0,0.22,35.0,24.0,175.0,8.2
PXD,Pioneer Natural Resources,2023,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,230.0,18.29,12.58,21.0,90.0,0.2,25.0,16.0,140.0,3.62
PXD,Pioneer Natural Resources,2024,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,
PXD,Pioneer Natural Resources,2025,,,,,Delisted,2026-05-30T12:35:17.805760+00:00,,,,,,,,,,
QCOM,Qualcomm,2015,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,48.0,3.22,14.91,22.0,13.5,0.4,4.5,4.0,16.0,1.8
QCOM,Qualcomm,2016,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,66.5,3.76,17.69,25.0,14.0,0.45,5.2,4.8,16.5,2.12
QCOM,Qualcomm,2017,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,64.4,3.81,16.9,26.0,14.5,0.52,5.5,5.0,17.5,2.28
QCOM,Qualcomm,2018,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,56.0,1.97,28.43,15.0,13.0,0.6,3.5,3.0,18.0,2.48
QCOM,Qualcomm,2019,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,90.6,3.56,25.45,28.0,14.0,0.6,4.8,4.2,16.5,2.72
QCOM,Qualcomm,2020,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,152.5,4.4,34.66,34.0,15.0,0.58,5.5,5.0,15.5,2.84
QCOM,Qualcomm,2021,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,186.7,7.0,26.67,46.0,16.0,0.55,8.5,7.8,21.5,2.84
QCOM,Qualcomm,2022,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,110.0,9.28,11.85,62.0,14.5,0.52,10.5,9.8,25.5,3.0
QCOM,Qualcomm,2023,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,128.0,10.14,12.62,68.0,15.0,0.5,11.0,10.2,24.0,3.22
QCOM,Qualcomm,2024,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,168.0,10.19,16.49,67.0,16.0,0.48,10.5,9.8,25.0,3.4
QCOM,Qualcomm,2025,203.0,175.97,100.0,280.0,Hold,2026-05-30T12:35:17.805760+00:00,203.0,5.01,40.52,30.0,18.0,0.46,6.5,5.8,27.0,3.6
RKLB,Rocket Lab Corporation,2021,143.48,103.90938,60.0,150.0,Buy,2026-05-31T15:08:49,12.28,-0.56,,,,,,,,0.0
RKLB,Rocket Lab Corporation,2022,143.48,103.90938,60.0,150.0,Buy,2026-05-31T15:08:49,3.77,-0.29,,-20.19,1.444,0.1545,-0.2285,-0.3195,0.4526,0.0
RKLB,Rocket Lab Corporation,2023,143.48,103.90938,60.0,150.0,Buy,2026-05-31T15:08:49,5.53,-0.38,,-32.92,1.1511,0.1877,-0.2052,-0.3188,0.5077,0.0
RKLB,Rocket Lab Corporation,2024,143.48,103.90938,60.0,150.0,Buy,2026-05-31T15:08:49,25.47,-0.38,,-49.73,0.7712,0.3955,-0.0986,-0.2339,0.8796,0.0
RKLB,Rocket Lab Corporation,2025,143.48,103.90938,60.0,150.0,Buy,2026-05-31T15:08:49,69.76,,,-11.51,,0.1093,,,,0.0
RTX,RTX Corp,2015,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,89.0,5.6,15.89,20.0,26.0,0.38,8.5,6.5,52.0,2.24
RTX,RTX Corp,2016,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,94.0,6.2,15.16,22.0,28.0,0.4,9.0,7.0,54.0,2.48
RTX,RTX Corp,2017,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,116.0,6.3,18.41,23.0,30.0,0.42,9.5,7.5,57.0,2.72
RTX,RTX Corp,2018,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,118.0,7.0,16.86,25.0,32.0,0.44,10.0,8.0,59.0,2.94
RTX,RTX Corp,2019,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,146.0,7.9,18.48,27.0,34.0,0.48,10.5,8.5,62.0,3.06
RTX,RTX Corp,2020,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,72.5,2.5,29.0,5.5,62.0,0.48,5.0,3.5,56.0,1.9
RTX,RTX Corp,2021,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,87.0,3.86,22.54,8.0,60.0,0.5,7.0,5.0,54.0,2.08
RTX,RTX Corp,2022,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,95.0,3.51,27.07,7.5,57.0,0.52,7.5,5.5,56.0,2.2
RTX,RTX Corp,2023,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,94.5,2.23,42.38,4.5,52.0,0.52,6.5,4.5,56.0,2.36
RTX,RTX Corp,2024,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,120.0,3.55,33.8,7.0,50.0,0.54,7.5,5.5,58.0,2.52
RTX,RTX Corp,2025,138.5,145.0,100.0,185.0,Buy,2026-05-30T12:35:17.805760+00:00,138.5,4.96,27.92,10.0,52.0,0.55,8.5,6.5,65.0,2.68
SBUX,Starbucks Corporation,2016,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,55.0,1.9,28.95,52.0,3.1,,2.8,1.9,15.5,0.85
SBUX,Starbucks Corporation,2017,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,53.0,2.06,25.73,60.0,1.8,,3.2,2.1,17.0,1.0
SBUX,Starbucks Corporation,2018,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,51.0,3.24,15.74,,-3.1,,3.6,2.3,19.3,1.44
SBUX,Starbucks Corporation,2019,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,88.0,2.92,30.14,,-8.5,,3.4,2.2,19.9,1.56
SBUX,Starbucks Corporation,2020,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,92.0,0.79,116.46,,-13.2,,1.5,0.5,17.2,1.8
SBUX,Starbucks Corporation,2021,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,116.0,3.54,32.77,,-11.8,,4.0,2.8,22.6,1.96
SBUX,Starbucks Corporation,2022,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,87.0,3.58,24.3,,-8.4,,4.3,2.9,26.2,2.08
SBUX,Starbucks Corporation,2023,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,104.0,3.58,29.05,,-5.2,,4.3,2.8,27.9,2.28
SBUX,Starbucks Corporation,2024,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,97.0,3.31,29.31,,-2.1,,4.1,2.6,28.8,2.4
SBUX,Starbucks Corporation,2025,105.55,108.0,59.0,137.0,Moderate Buy,2026-05-30T12:35:40.950775+00:00,107.0,1.63,65.64,,-3.0,,2.8,1.7,25.8,2.48
SHW,Sherwin-Williams,2015,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,212.0,5.02,42.23,75.0,4.0,0.42,8.0,6.0,51.0,2.2
SHW,Sherwin-Williams,2016,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,270.0,5.82,46.39,100.0,3.5,0.48,9.5,7.5,54.0,2.68
SHW,Sherwin-Williams,2017,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,343.0,6.36,53.93,130.0,2.5,0.64,10.5,8.0,66.0,2.92
SHW,Sherwin-Williams,2018,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,339.0,5.18,65.44,80.0,0.5,0.72,10.0,7.5,80.0,3.16
SHW,Sherwin-Williams,2019,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,538.0,7.86,68.45,130.0,-0.5,0.74,13.0,10.0,82.0,3.48
SHW,Sherwin-Williams,2020,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,703.0,11.05,63.62,200.0,1.0,0.72,16.5,13.5,85.0,4.28
SHW,Sherwin-Williams,2021,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,728.0,12.55,58.01,220.0,3.0,0.72,17.0,14.0,98.0,5.2
SHW,Sherwin-Williams,2022,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,244.0,8.4,29.05,140.0,2.0,0.74,13.5,10.5,105.0,7.0
SHW,Sherwin-Williams,2023,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,323.0,9.25,34.92,160.0,4.0,0.72,15.0,12.0,105.0,8.0
SHW,Sherwin-Williams,2024,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,356.0,10.55,33.74,175.0,5.5,0.72,16.0,13.0,107.0,9.12
SHW,Sherwin-Williams,2025,337.7,385.0,270.0,490.0,Buy,2026-05-30T12:35:17.805760+00:00,330.0,10.26,32.16,160.0,6.5,0.72,15.5,12.5,111.0,9.6
